Image+AF8-Name,DOMAIN,REP,xx,yy,R,G,B,Y
70+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,96,480,200,123,71,0
70+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,32,416,199,142,71,0
70+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,416,480,51,13,0,0
70+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,352,288,79,38,16,0
70+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,480,224,58,31,14,0
70+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,480,32,138,64,29,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,480,238,203,149,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,224,74,32,8,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,416,172,113,37,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,288,72,30,5,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,224,176,124,66,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,288,83,42,12,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,224,91,38,4,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,96,135,67,22,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,32,161,99,52,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,224,161,94,68,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,160,81,46,16,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,352,66,21,0,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,416,217,173,102,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,288,78,42,10,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,32,114,69,27,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,352,182,120,47,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,480,114,54,18,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,352,120,67,36,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,160,88,51,22,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,32,115,52,19,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,416,89,54,26,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,480,78,34,7,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,96,97,56,28,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,160,96,44,20,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,32,97,53,28,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,480,96,57,28,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,224,80,50,22,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,288,100,59,29,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,96,101,57,30,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,416,74,42,17,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,288,106,61,32,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,160,91,54,25,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,352,108,62,26,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,224,46,17,1,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,288,93,56,29,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,160,53,16,0,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,352,94,54,29,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,96,120,58,11,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,416,113,66,36,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,480,97,58,29,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,96,100,44,9,2
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,160,96,87,31,6,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,96,32,68,22,0,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,32,416,128,89,50,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,32,480,76,31,2,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,416,352,215,171,98,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,416,480,224,180,119,0
71+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,480,288,190,133,66,0
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,416,191,163,160,0
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,480,166,139,130,0
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,32,122,112,111,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,416,92,87,91,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,288,98,84,101,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,224,181,170,178,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,96,149,139,138,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,480,124,99,102,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,288,149,137,137,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,416,138,124,124,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,352,162,151,159,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,96,155,135,136,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,160,166,152,152,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,288,107,89,89,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,224,75,74,79,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,416,152,137,142,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,96,163,149,148,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,224,100,92,107,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,416,132,123,128,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,160,144,133,137,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,416,165,151,151,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,224,141,128,135,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,288,121,106,109,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,160,122,103,109,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,96,168,152,153,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,288,135,114,119,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,416,110,106,105,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,480,132,114,114,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,160,145,133,133,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,224,108,98,107,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,96,167,155,157,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,160,166,150,160,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,32,170,151,153,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,416,134,123,121,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,352,157,142,147,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,32,75,63,67,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,160,158,142,145,2
72+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,96,32,164,207,188,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,96,77,100,56,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,32,89,113,97,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,288,84,101,91,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,288,62,96,61,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,480,105,111,83,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,96,75,122,76,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,32,99,98,93,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,416,98,123,104,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,32,109,123,108,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,96,95,112,93,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,224,78,68,66,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,288,122,113,116,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,288,86,79,73,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,96,97,88,81,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,480,113,101,103,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,416,90,109,79,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,352,94,96,83,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,288,93,99,95,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,160,108,93,98,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,224,120,105,100,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,480,127,109,109,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,480,113,99,99,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,224,100,92,89,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,32,82,79,72,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,352,117,113,102,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,416,104,97,89,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,96,110,97,91,2
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,32,480,87,102,79,1
73+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,416,352,82,112,102,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,288,67,66,36,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,416,60,90,38,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,288,100,131,28,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,480,42,64,17,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,352,60,75,18,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,96,143,159,70,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,96,135,159,97,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,224,70,86,37,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,160,79,100,44,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,224,61,68,24,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,480,73,105,20,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,96,67,95,21,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,480,78,114,40,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,416,50,69,23,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,32,133,150,108,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,32,132,150,110,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,224,61,93,43,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,96,109,139,51,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,32,63,85,23,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,96,68,97,30,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,352,106,132,61,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,160,51,88,11,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,288,79,107,30,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,480,30,52,13,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,288,79,111,61,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,32,87,50,34,2
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,96,480,152,189,155,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,96,32,99,135,63,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,160,32,108,130,48,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,32,224,78,85,18,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,224,352,50,75,20,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,160,416,59,88,34,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,224,416,79,94,61,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,160,480,131,152,57,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,352,352,88,113,45,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,352,224,90,124,38,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,416,352,102,67,37,0
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,352,160,137,163,74,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,480,32,143,164,61,1
74+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,416,96,68,89,24,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,416,103,113,89,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,224,74,78,53,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,416,120,127,109,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,96,131,135,134,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,352,114,127,109,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,32,61,64,47,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,96,140,143,132,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,32,71,66,44,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,160,43,64,33,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,480,94,104,80,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,96,84,89,67,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,160,146,146,138,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,160,97,106,89,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,480,150,150,114,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,32,155,157,154,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,96,109,100,101,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,160,70,79,62,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,224,51,50,30,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,224,96,100,83,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,288,73,78,56,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,96,97,112,93,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,32,99,108,81,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,160,131,131,123,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,96,115,115,87,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,160,122,122,114,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,288,128,135,119,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,32,84,106,70,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,32,157,160,149,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,352,127,131,114,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,480,169,136,127,0
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,160,115,101,74,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,480,121,127,113,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,288,68,50,40,2
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,416,75,55,46,2
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,352,47,22,15,2
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,416,39,31,20,2
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,288,62,35,28,2
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,224,50,42,29,2
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,288,39,29,19,2
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,288,352,54,57,40,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,480,352,109,112,95,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,288,160,141,135,123,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,288,288,129,119,110,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,416,32,83,91,76,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,352,96,112,124,102,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,224,416,59,67,43,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,96,416,109,122,79,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,160,480,96,113,69,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,480,480,122,128,128,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,416,224,134,120,111,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,480,288,148,149,141,1
75+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,288,32,95,119,97,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,160,40,43,32,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,352,161,168,137,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,352,192,192,184,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,480,78,87,58,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,32,137,147,136,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,224,88,102,87,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,288,71,79,58,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,160,39,50,36,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,32,99,120,77,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,288,62,71,44,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,416,100,110,86,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,480,205,204,200,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,160,63,56,37,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,480,157,165,154,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,416,82,77,45,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,32,132,142,82,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,416,183,180,135,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,96,132,141,146,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,416,36,42,28,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,224,174,175,159,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,96,137,147,138,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,96,288,71,98,55,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,416,187,172,143,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,352,91,97,69,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,288,194,187,171,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,160,75,83,72,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,352,80,101,82,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,352,288,155,164,109,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,96,154,156,143,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,160,160,162,147,152,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,480,86,77,62,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,224,129,134,127,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,480,104,102,77,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,352,119,119,83,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,96,77,90,60,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,32,116,121,99,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,32,60,71,55,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,32,288,95,95,67,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,288,96,82,87,67,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,224,224,156,157,152,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,288,74,50,40,2
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,32,23,12,6,2
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,480,224,87,50,42,2
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TEST,416,224,73,50,42,2
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,160,32,190,190,182,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,224,96,73,102,72,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,160,96,128,140,102,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,96,96,60,68,47,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,96,160,45,59,34,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,32,416,51,57,47,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,480,352,88,110,107,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,288,160,62,75,55,1
76+AF8-Selec+AC0-100+AC0-dhp+AC0-round2,P2S2,TRAIN,352,224,156,147,140,1
